filename,width,height,class,xmin,ymin,xmax,ymax
Engrace-2-BC-5_JPG.rf.dbc2b8cade50dc93f46292aa8c13027d.jpg,640,640,commode,211,593,230,613
Engrace-2-BC-5_JPG.rf.dbc2b8cade50dc93f46292aa8c13027d.jpg,640,640,washing-machine,242,529,264,557
Engrace-2-BC-5_JPG.rf.dbc2b8cade50dc93f46292aa8c13027d.jpg,640,640,fridge,267,327,290,353
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,Bedroom,386,17,563,162
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,Bedroom,82,170,270,312
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,Balcony,35,543,160,608
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,Balcony,272,538,455,605
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,Kitchen,461,310,599,463
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,utility,465,467,602,532
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,Dining Room,275,168,455,372
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,Living Room,272,371,453,540
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,Foyer,465,170,608,298
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,Terrace,75,17,382,89
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,toilet,81,93,213,164
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,toilet,226,96,381,161
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,toilet,45,318,180,390
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,Bedroom,44,394,268,532
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,Wardrobe,229,450,267,536
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,Wardrobe,38,171,79,246
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,Wardrobe,565,19,601,161
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,Dining table,307,211,417,324
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,door,81,134,127,165
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,door,284,125,334,163
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,door,542,166,610,222
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,door,205,390,262,428
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,door,137,362,178,391
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,door,207,169,271,221
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,Bed,431,17,524,107
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,Bed,128,221,231,309
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,Bed,47,422,165,500
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,Sofa,274,412,315,534
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,Sofa,318,375,405,410
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,tv,423,445,463,531
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,sink,342,96,376,112
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,sink,81,97,118,112
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,sink,142,317,177,335
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,sink,568,489,596,525
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,stove,566,400,599,425
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,commode,106,321,130,349
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,commode,130,100,151,126
Screenshot-2023-12-06-214837_png.rf.0ea4765bc681d90f19b12bf809b715ae.jpg,640,640,commode,291,101,315,125
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,utility,99,114,157,189
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,Kitchen,29,113,99,266
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,Wardrobe,189,113,210,185
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,balcoa,343,111,372,188
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,toilet,129,42,206,108
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,Living Room,195,193,305,338
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,study,210,346,305,479
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,Bedroom,29,346,125,551
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,Dining Room,105,194,192,335
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,Bedroom,210,44,339,184
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,toilet,128,412,207,485
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,Balcony,306,192,366,399
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,balcoa,130,487,161,554
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,Bed,258,105,304,186
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,Bed,30,430,91,497
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,Balcony,308,405,371,477
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,Wardrobe,29,346,99,370
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,Wardrobe,320,43,340,117
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,sink,137,463,151,482
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,sink,187,45,202,62
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,sink,97,119,130,140
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,kitchen-slab,29,113,48,233
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,kitchen-slab,29,114,132,141
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,stove,30,179,48,204
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,door,212,150,239,188
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,door,162,71,186,105
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,door,100,347,128,386
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,door,79,291,114,336
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,door,300,207,310,322
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,door,302,405,310,483
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,door,127,412,159,452
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,commode,158,454,172,475
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,commode,166,49,182,69
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,Dining table,127,219,178,316
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,Sofa,201,240,222,273
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,Sofa,202,275,222,307
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,Sofa,229,305,300,335
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,Sofa,281,273,302,335
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,tv,252,197,296,211
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,fridge,29,233,50,266
Engrace-2-B2-2_JPG.rf.456b3bc6acbf42c28929abee4580e9ef.jpg,640,640,washing-machine,132,114,155,142
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,balcoa,537,122,579,217
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,toilet,280,94,362,174
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,toilet,203,96,277,192
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,toilet,205,525,321,590
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,Bedroom,364,94,530,241
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,Bedroom,53,37,205,240
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,Bedroom,326,457,536,592
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,Balcony,536,514,610,597
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,Balcony,477,239,580,455
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,study,307,243,477,309
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,wash,288,178,362,237
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,Living Room,298,312,475,448
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,Foyer,141,243,301,309
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,Dining Room,118,313,297,445
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,utility,161,457,245,521
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,walkin,247,456,323,523
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,Kitchen,46,310,157,525
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,Dining table,123,344,228,409
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,Bedroom,157,195,208,236
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,Bedroom,140,246,190,288
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,Bedroom,276,448,317,485
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,Bedroom,281,527,322,561
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,Bedroom,367,198,412,236
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,Sofa,326,339,354,403
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,Sofa,362,315,460,337
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,Sofa,434,315,461,370
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,Wardrobe,81,213,156,242
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,Bed,52,105,147,164
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,Bed,437,153,508,238
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,Wardrobe,366,93,395,199
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,Bed,379,508,456,595
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,tv,342,431,471,449
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,Wardrobe,248,457,275,525
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,fridge,51,309,83,342
Screenshot-2023-12-06-215650_png.rf.3a976ad2b1d673fa7f532db318316d4d.jpg,640,640,washing-machine,207,498,242,522
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,door,462,571,525,616
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,door,336,205,386,248
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,door,178,207,230,247
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,door,180,319,228,350
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,door,474,342,492,437
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,door,73,70,188,83
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,door,238,143,285,176
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,door,122,283,167,312
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,Kitchen,81,474,240,612
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,utility,18,473,82,612
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,toilet,389,248,534,315
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,toilet,19,247,166,311
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,toilet,246,57,331,174
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,Sofa,475,462,527,530
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,Sofa,389,462,526,496
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,Dining table,287,350,428,425
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,tv,506,120,532,194
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,tv,211,105,239,176
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,tv,55,320,143,333
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,tv,356,595,444,617
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,Bedroom,19,320,241,469
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,Bedroom,331,57,534,245
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,Bedroom,17,81,329,246
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,Wardrobe,292,181,329,244
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,Wardrobe,23,218,159,245
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,Wardrobe,334,59,446,87
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,Wardrobe,203,374,237,465
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,Wardrobe,241,338,266,444
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,Bed,72,383,154,463
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,Bed,22,112,137,185
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,Bed,336,120,442,179
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,Balcony,482,318,591,452
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,Balcony,19,13,245,77
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,Living Room,244,453,533,616
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,Dining Room,244,248,481,454
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,sink,444,323,478,344
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,sink,25,590,84,610
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,sink,300,145,323,167
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,sink,117,252,154,267
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,sink,443,289,473,313
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,commode,32,284,64,303
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,commode,483,259,519,280
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,commode,280,107,314,130
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,stove,178,591,227,612
Screenshot-2024-05-24-171809_png.rf.e1d452b94b3c16bc04c7d1a88770b01e.jpg,640,640,kitchen-slab,22,589,239,617
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,toilet,268,401,397,495
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,toilet,67,318,193,400
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,Balcony,246,35,392,113
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,Balcony,497,39,598,108
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,Balcony,261,500,372,579
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,Wardrobe,25,407,69,581
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,Wardrobe,404,87,484,121
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,Bedroom,396,123,587,311
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,Bedroom,70,406,254,578
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,Living Room,27,118,244,314
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,Dining Room,247,123,395,329
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,utility,406,404,501,490
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,Kitchen,437,318,587,488
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,Terrace,377,500,589,582
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,Dining table,255,172,361,310
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,door,265,399,308,441
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,door,30,111,90,171
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,door,66,363,110,406
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,door,393,117,448,174
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,door,204,403,253,446
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,Bed,471,166,585,253
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,Bed,116,472,205,579
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,Sofa,71,269,178,303
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,Sofa,30,221,71,259
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,Sofa,178,219,217,252
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,tv,101,115,211,146
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,stove,550,366,586,399
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,sink,450,456,500,490
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,sink,267,470,297,487
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,sink,66,318,99,339
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,commode,311,452,336,486
Screenshot-2023-12-06-214750_png.rf.b889ea770216ce518e2510caccb74e15.jpg,640,640,commode,109,319,132,352
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,study,316,376,400,454
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,utility,483,126,539,209
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,Kitchen,538,126,605,295
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,balcoa,268,123,295,208
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,toilet,431,45,508,120
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,Wardrobe,429,126,447,204
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,Bedroom,485,380,608,535
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,Living Room,316,213,430,372
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,Bedroom,299,46,427,209
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,Dining Room,428,215,508,372
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,balcoa,452,461,480,533
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,Dining table,436,257,503,329
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,toilet,403,380,483,454
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,Foyer,513,306,558,374
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,Balcony,268,213,312,450
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,Bed,335,112,380,205
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,Bed,515,436,563,534
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,Wardrobe,298,45,318,128
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,Wardrobe,589,384,606,532
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,kitchen-slab,586,126,605,258
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,kitchen-slab,512,127,606,157
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,sink,513,128,547,155
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,sink,432,88,446,116
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,sink,459,382,478,404
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,commode,434,392,449,416
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,commode,453,50,468,77
Engrace-2-B2-3_JPG.rf.8d449d53aa4a52d865ccd02a9a9097c5.jpg,640,640,door,397,166,426,210
